"Cortex1"	"Cortex2"	"Cortex3"	"PD1"	"PD2"	"PD3"	"PD4"	"TRK1"	"TRK2"	"TRK3"	"MM.turquoise"	"MM.blue"	"MM.yellow"	"MM.black"	"MM.green"	"group"
"2365"	109666.89	127511.23	111772.84	181349.5	182643.93	188246.87	160946.82	104205.39	102975.83	113327.72	-0.222341931699247	0.124556672985023	-0.48592122981966	0.99206229880904	0.763672894057517	"black"
"2366"	56533.51	60880.02	61139.53	77599.72	95374.65	80836.63	80894.69	49507.82	48067.34	55710.87	-0.0848366471853378	-0.0119891637389445	-0.585158389666083	0.949950938472958	0.634687424529919	"black"
"2367"	41425.82	45474.21	43528.25	77672.63	109795.02	71636.39	76974.74	37347.9	36182.6	37207.68	-0.186801782777298	0.117833090533505	-0.457829758211719	0.913098200633081	0.680078042456309	"black"
"2368"	1183402.93	1222160.88	1209434.1	1696940.08	1849778.08	2004985.07	1635287.26	846381.85	854590.4	931894.75	-0.0153619730191271	-0.0659488941713721	-0.646182910132627	0.975924962246511	0.614525436202472	"black"
"2369"	146153.47	155922.1	137771.25	275029.82	234992.31	242477.15	173397.81	82431.25	99092.05	112560.47	-0.00928771367407696	-0.0757772058498003	-0.623795063473295	0.952476288381423	0.592587891780352	"black"
"2370"	4003541.13	4125796.78	4099503.23	5562898.35	5289618.89	5654555.04	5445761.04	3750333.62	3541192.13	3941267.36	-0.168333542569912	0.0552598832516549	-0.546508536003389	0.97950358337819	0.719442183145489	"black"
"2371"	574593.14	596882.34	576520.14	1121482.25	1015514.13	1148222.47	848195.83	438595.99	472458.15	509264.24	-0.17339615613388	0.0841022019938484	-0.517849834433219	0.989172273236299	0.731177653693447	"black"
"2372"	130529.2	126605.38	128181.5	175055.44	181441.72	205974.79	156616.77	167859.71	149198.57	160458.85	-0.718889854552577	0.644886967817472	0.163958348769136	0.68894236055349	0.943222668737097	"green"
"2373"	58337.11	59337.01	59525.49	112113.74	121525.52	112924.79	92550.47	54062.66	51318.96	68356.46	-0.292138736059046	0.178551041550577	-0.424564115024925	0.980367269159637	0.803637259327181	"black"
"2374"	37600.05	36759.53	38438.17	56652.96	48990.74	50321.34	43874.5	34273.04	28971.33	33459.12	-0.0679178545447343	-0.0221396348924913	-0.569288635134834	0.946863419665006	0.640360607175378	"black"
"2375"	1592451.92	1748257.85	1485090.01	2756533.13	2351284.65	2445827.3	1696616.26	982872.49	998489.13	1383731.16	0.0376413988300431	-0.137180833235483	-0.644314733635585	0.924305778029899	0.546871178029025	"black"
"2376"	2521244.56	2599076.59	2441851.41	5023371.19	4353785.44	4615003.81	3462907.53	2221808.03	1997478.25	2186547.51	-0.191891971793942	0.109785389791196	-0.479844047861213	0.974443953776323	0.739002317885749	"black"
"2377"	14536.48	15691.01	13923.45	19081.68	18307.97	18797.21	19253.16	11598.77	9576.07	11607.43	0.123890859900556	-0.21963441338451	-0.742210645066729	0.915466517394468	0.481729509014565	"black"
"2378"	74023.2	73049.52	65533.59	81294.45	84066.35	90047.05	90314.9	46581.02	47438.63	54477.67	0.234803795333772	-0.328660952978307	-0.82004482407009	0.869599834264444	0.371381174765259	"turquoise"
"2379"	72374.1	76328.87	80670.54	126707.17	150816.23	142422.18	143812.12	76242.56	78455.94	102665.4	-0.400624297287803	0.263520832677901	-0.332683064979335	0.915272256401118	0.827818439721082	"green"
"2380"	111142.56	124874.69	110860.3	143074.87	180030.15	157395.59	128202.2	95999.55	101288.14	122871.31	-0.120162412732409	0.0155392307053128	-0.50002399557118	0.895525632399796	0.628455738988983	"black"
"2381"	73891.27	87778.05	78979.53	135397.48	126484.51	140001.7	98872.86	63869.14	62967.42	70308.02	-0.129536028789191	0.0460197980281792	-0.530566667947709	0.975599442382818	0.69590554708413	"black"
"2382"	291366.08	279595.03	268111.5	330709.39	353271.22	352424.13	369862.68	234083.34	217927.5	267806.67	0.0194054529429603	-0.150313373773156	-0.687490279079993	0.91327524811238	0.545982454839841	"black"
"2383"	140418.38	171262.18	149742.77	216157.65	196544.02	185734.91	164002.36	115311.68	109040.25	140506.83	0.102480599967508	-0.212528515243591	-0.69016514124903	0.896051653479707	0.478348002162752	"black"
"2384"	30463.17	27375.1	28392.84	39778.63	43042.04	32706.37	34220.24	21246.42	27597.96	31090.64	-0.0960457978605091	-0.0259195133375956	-0.528414887481288	0.840896750892429	0.555614711959547	"black"
"2385"	46480.23	50160.59	46410.84	73145.15	72431.38	74828.69	65227.68	46070.37	50129.55	48607.42	-0.350806822287478	0.264425767914371	-0.36689208035736	0.975602392951987	0.837828456084779	"black"
"2386"	76917.1	71602.28	72773.32	356537.78	411042.53	423041.11	343463.64	95878.09	103110.96	96035.73	-0.392548679147106	0.306064754005321	-0.3295960531388	0.962829083559865	0.861633827437673	"black"
"2387"	69487.36	71152.06	69497.59	161260.39	164902.75	174100.89	125249.38	74418.96	75301.67	79995.8	-0.384114948158022	0.296146283781667	-0.324562295436668	0.969209525039003	0.864387062297776	"black"
"2388"	67636.32	68284.51	69238.84	115364.07	91081.16	99339.7	80275.39	62060.69	63412.61	67883.42	-0.217714150887797	0.122679399014218	-0.430171481467469	0.919187883296861	0.718414189488042	"black"
"2389"	469200.11	449639.22	474607.88	536792.54	617696.56	520293.09	647261.64	333271.24	429581.34	404157.56	0.0573474271121016	-0.140813576508361	-0.659826909636558	0.811347685864291	0.427532175058756	"black"
"2390"	104715.22	108012.8	106044.17	168153.45	156155.51	159696.19	176868.09	102765.7	96904.71	108099.04	-0.270140217375449	0.152583636011168	-0.451486988936957	0.934192840831206	0.753579275509056	"black"
"2391"	148235.43	156087.33	157878.1	205931.59	209797.69	216639.32	200642.46	137824.16	140037.21	153507.35	-0.193234180303578	0.0811275799847174	-0.529707026799121	0.991982606770923	0.739564731901496	"black"
"2392"	82745.43	83357.71	86757.2	133315.96	159701.6	140195.39	119603.07	81560.36	65729.04	120386.7	-0.305087236958318	0.142111566270608	-0.374556306417356	0.885158596170562	0.754885403897056	"green"
"2393"	263118.26	265144.61	286094.77	406132.28	461788.96	473768.24	386694.72	276167.88	217527.19	330025.99	-0.302009646301268	0.166662336871622	-0.39816056509758	0.940787918159124	0.795985599980204	"black"
"2394"	68882.69	67126.27	62888.59	114423.11	110925.11	121722.27	108344.42	60874.97	62906.66	66922.63	-0.288561894241166	0.186268085108834	-0.440190191735974	0.980987958719106	0.801908194467421	"black"
"2395"	75872.8	82141.01	75531.65	142131.13	146209.25	148826.16	116430.54	57268.53	57516.34	69756.08	-0.150009055751894	0.0540150157537189	-0.547622649357041	0.997841320204904	0.718529281861735	"black"
"2396"	57416.48	62202.58	64115.46	212703.17	230453.4	260472.14	293189.45	48038.87	44238.34	46288.92	-0.264602748379641	0.168481721538768	-0.444288602782581	0.928227029439887	0.747616179401137	"black"
"2397"	176950.69	202927.61	192184.16	904103.95	891577.26	1000218.69	969518.01	221416.03	261269.55	48014.88	-0.32876970865135	0.266024707211015	-0.369764681234716	0.942490278207227	0.803269923961892	"green"
"2398"	285252.38	315060.52	303724.51	451606.38	438504.71	473172.14	365898.25	225396.18	232348.17	240035.35	-0.0356613314606407	-0.0390512450667241	-0.615938800638584	0.97976396982887	0.631319906965838	"black"
"2399"	87671.06	101182.15	87378.27	130933.5	145510.32	138381.43	134517.9	73115.2	72733.22	92300.83	-0.123293323889146	0.000832355237510112	-0.584089678573406	0.970839213355345	0.674860846118099	"black"
"2400"	31088.79	30294.23	30236.18	59467.05	52743.49	62480.04	46917	28651.88	28513.77	27560.93	-0.273660000207032	0.195029127632737	-0.419686301092099	0.975178292100621	0.795682145164236	"black"
"2401"	1933579.03	2127038.71	2122853.2	3008297.51	2692394.08	2629599.65	2414514.14	1370227.6	1472331.76	1781428.12	0.0964863024709666	-0.204809603873457	-0.727920406700674	0.936894744952119	0.502448508265946	"black"
"2402"	1010889.01	987728.32	1028938.62	1864644.87	1857922.01	1981632.63	1621968.17	1116793.58	1090506.38	1213312.05	-0.447850100811867	0.343491104850711	-0.276091986957185	0.953859848355707	0.89800803698663	"black"
"2403"	273646.54	288005.81	303754.68	484932.14	585041.95	534602.64	511774.94	291741.87	282768.9	253090.92	-0.291836156649667	0.225691463030137	-0.401016444952165	0.956741450826848	0.786624094487256	"black"
"2404"	93746	79029.47	99821.37	303562.34	306876.41	307798.49	266720.73	87206.7	107035.92	109923.9	-0.367700925600941	0.270845556207375	-0.364280602497222	0.97224272234631	0.846439861811873	"black"
"2405"	122502.31	123064.97	114744	206753.99	245017.9	232485.4	194977.4	83485.38	89305.79	89930.58	-0.119955727914211	0.0436798506058837	-0.563345931853604	0.986065661081025	0.688393739140243	"black"
"2406"	153120.87	151650.05	169402.93	200044.32	207815.05	212574.22	187350	125437.31	129783.56	141562.71	0.00566695686686627	-0.0993173432254052	-0.66787141170524	0.972246492365164	0.592942569107215	"black"
"2407"	54802.28	55849.2	59052.69	73746.41	69839.12	71353.2	63399.18	44011.69	42865.78	48364.02	0.104923543947012	-0.197568874906733	-0.73044260380672	0.95184519220444	0.515281256704437	"black"
"2408"	135293.06	132229.55	138761.95	189806.55	171115.96	177037.07	161834.38	114533.26	112550.33	118714.47	-0.0335501514677172	-0.0557073654165509	-0.629305268915978	0.970747359116519	0.622142950569737	"black"
"2409"	99850.17	80463.72	86515.01	164257.31	161013.07	153681.21	130608.69	84848.52	81217.98	85802.87	-0.266542290166654	0.180401663632061	-0.42955207035151	0.97299406521629	0.785822367006346	"black"
"2410"	320900.13	324938.58	318291.63	483111.72	433844.17	484941.81	383175.64	213302.48	214389.19	245142.31	0.064639901779853	-0.15073483505448	-0.69756698816341	0.95947307583992	0.550954068306218	"black"
"2411"	112915.96	117437.7	108954.86	148231.19	145310.98	199573.68	146535.72	96323.47	89730.97	139813.99	-0.194849805799628	0.0351433978634378	-0.444628252264303	0.837465769182951	0.661422580235325	"black"
"2412"	125299.83	130937.09	124481.42	169025.57	171680.84	187464.66	131599.06	99634.23	96336.88	113049.79	0.00736405892382863	-0.0911174158119623	-0.616777111957729	0.941984504640197	0.586731507858563	"black"
"2413"	115761.52	141821.3	126889.8	208994.51	195717.29	199842.01	141436.56	104578.51	113531.24	118209.86	-0.148392758353299	0.0727975434027201	-0.485602800421446	0.947036382810668	0.686262669412507	"black"
"2414"	9041.99	10557.96	10101.83	28196.06	40856.54	39321.17	38138.49	4045.08	8389.04	10671.24	-0.252984335717008	0.151416713172998	-0.462528778089022	0.949036312985553	0.748145266149506	"black"
"2415"	162464.41	170737.64	171313.59	333751.82	363794.68	346276.47	291987.66	148614.59	151572.29	171145.01	-0.276639164284583	0.181123898523237	-0.441683953983705	0.99076682858109	0.797789592672439	"black"
"2416"	133093.05	135939.69	135711.18	225010.33	216632.31	252321.38	202627.42	125190.15	128934.81	137633.42	-0.296503893455352	0.198304550858312	-0.420255781654934	0.978900757152999	0.809969027957028	"black"
"2417"	67627.42	69510	71576.31	141952.13	148051.66	159652.46	141403.27	69408.4	72741.58	85422.24	-0.383931681504514	0.27029631640216	-0.356079536034191	0.963412867047167	0.853648956389907	"black"
"2418"	388112.46	380778.57	391373.13	730661.4	714316.71	816345.91	720896.95	359453.44	368110.88	456358.89	-0.335928469852269	0.213022881605349	-0.404738760927861	0.966656575866817	0.824412580655756	"black"
"2419"	223902.38	255923.42	257256.84	522712.18	623370.43	536335.08	401607.74	210224.06	235561.91	315113.95	-0.316363623417459	0.209021503059075	-0.381761918361763	0.956042758598787	0.800687969182599	"black"
"2420"	253654.2	285669.41	260872.15	607189.79	705819.46	673603.02	578527.25	200262.47	199747.45	225052.94	-0.219994282680966	0.131498899840284	-0.490455051909152	0.990170448544478	0.758627944768783	"black"
"2421"	17943769.48	17660969.86	17792078.22	30246488.56	32266749.32	29588716.74	24822665.08	13057781.53	13182166.31	16307599.9	-0.115191767116671	0.0159315604971789	-0.574849872322488	0.990880496532827	0.687339031407118	"black"
"2422"	3776471.07	3765411.1	4029706.48	9370053.38	10164865.84	10055824.6	9758095.2	4480060.76	4333110.82	4826455.12	-0.414530911634716	0.311629476832842	-0.31856944272526	0.949006824940065	0.864907975432857	"black"
"2423"	129616.39	126216.83	123845.65	258317.85	265459.25	264791.86	207206.3	136961.74	127352.72	155712.4	-0.39925890111264	0.292992515613977	-0.31747057358163	0.963458008261846	0.871163921067045	"black"
"2424"	5260794.84	5629474	5053172	34010570.35	40167305.17	44242354.95	33400747.6	10642742.99	8580408.25	9338692.91	-0.43069304274314	0.34353510668707	-0.28507245832044	0.949054136976473	0.883592332451304	"black"
"2425"	117262.46	137361.45	121714.93	234147.31	238639.58	251333.65	223457.55	96314.52	97472.31	101657.91	-0.172417307989768	0.0838838659844974	-0.5337996102808	0.990437585518728	0.726449470269716	"black"
"2426"	25282.41	29794.3	31462.45	29960.1	34707.8	36467.92	33895.84	18325.02	22738.57	30559.55	0.150242901801611	-0.304785550587002	-0.711220192229221	0.763358410612807	0.345273406920968	"black"
"2427"	89204.46	107475.57	109973.75	146272.69	166261.18	136122.98	111909.38	62999.03	75427.5	69188.61	0.0897160803033172	-0.136149224286717	-0.66175730763953	0.913622610637869	0.492267822401328	"black"
"2428"	64173.48	71923.53	63338.7	94692.71	84461.47	106679.2	72609.42	46663.58	47895.58	61794.18	0.00612620810046297	-0.113088611938889	-0.623126529458059	0.91972179431761	0.571438834418089	"black"
"2429"	1370296.85	1350430.35	1329189.08	1974739.49	1921705.76	1941747.69	1492988.67	1089946.16	1146963.55	1163086.97	-0.0662849937051556	-0.00399381580851491	-0.573068516959334	0.967866734007963	0.645649752926333	"black"
"2430"	39826.84	40438.2	45499.63	47306.72	56123.14	50868.43	52851.04	32988.28	36232.23	38258.43	0.0367909032142014	-0.129547815424209	-0.671203527851392	0.89809288598939	0.509963862147155	"black"
"2431"	30208.47	26929.27	27247.18	39957.49	36915.48	42274.88	43498.12	21626.37	23072.12	21163.06	-0.039086104814936	-0.0396755586608645	-0.620149165951421	0.919245226306575	0.589884694048917	"black"
"2432"	431736.96	445725.99	436200.96	619673.01	566460.55	557635.38	489575.23	359043.06	336021.21	402416.21	0.0117764391655665	-0.117585866053168	-0.651814894626551	0.95338519687225	0.581534322434905	"black"
"2433"	61154.13	64156.88	62253.18	100793.59	108920.48	106078.45	89913.7	63579.03	60122.14	67946.54	-0.34583182692752	0.246073904111979	-0.369916242679879	0.976947240676696	0.841141726895734	"black"
"2434"	90712.4	94889.69	88591.42	158135.43	174789.08	162080.67	125270.63	57020.26	64718.54	62777.68	-0.0524596036554763	-0.0151396154371194	-0.602696389598027	0.981240818032734	0.639238717515943	"black"
"2435"	282386.47	303178.26	283708.4	636173.93	726592.97	607221.74	555898.66	260753.59	297333.82	300396.84	-0.310718783494836	0.223171423216709	-0.400364725877438	0.970855946550954	0.802980874773059	"black"
"2436"	122189.07	112434.02	138959.07	155939.58	200523.29	167480.7	146765.85	99688.79	101706.91	117353.12	-0.0460375069965837	-0.0372248255412517	-0.570340862806442	0.909359827694491	0.586601961618173	"black"
"2437"	111915.39	128675.89	119980.69	225444.9	210620.69	216429.26	169696.83	116655.21	116864.04	121031.97	-0.31135013703741	0.225673419726938	-0.384532959967895	0.975233440180298	0.816176041860835	"black"
"2438"	51623.52	55218.71	56678.26	97637.93	97615.25	91229.72	68483.22	41178.16	42888.32	45497.97	-0.119011570852021	0.0433088155785399	-0.538908724429577	0.977449957502876	0.68392422483815	"black"
"2439"	18365.3	21075.44	19274.22	36598.98	36402.7	35633.9	33022.25	18434.64	19077.07	19026.41	-0.29912420873144	0.209115711867944	-0.42158068914362	0.983169263600537	0.805923376207114	"black"
"2440"	891128.69	938839.02	904523.66	1709177.87	1758769.25	1754070.15	1498724.84	1021921.6	1018416.9	1108942.13	-0.46397715360039	0.361882885817042	-0.260392086401858	0.950389204733014	0.903084518819911	"black"
"2441"	561628.07	547386.54	718464.96	802787.65	813352.24	796669.15	704416.73	458385.02	522620.32	451548.04	0.0521474007206836	-0.0921322067061717	-0.63653403753537	0.906259323666773	0.515650133739558	"black"
"2442"	296982.38	296858.64	316192.62	366538.24	316535.33	370125.89	400827.39	239389.75	198380.96	247164.45	0.198215971539283	-0.306334340226629	-0.762078780362567	0.811308666010772	0.366630318525997	"turquoise"
"2443"	160102.4	167077.24	189787.43	257131.51	250259.68	258302.2	225569.67	162240.39	168884.8	192903.71	-0.330050042680589	0.206578507589532	-0.39148762453497	0.961404841040343	0.813565985256695	"black"
"2444"	58790.53	58959.84	61375.66	89799.52	90615.1	94418.76	88577.8	62551.14	58328.48	62377.2	-0.363914006638104	0.263012309164291	-0.363691550502331	0.96678515187775	0.847299728243096	"black"
"2445"	279096.39	299897.48	291650.83	780403.54	735695.65	857429.36	582210.95	298640.47	339864.37	350652.89	-0.39479853949415	0.303985958430828	-0.315713461073861	0.962495082343957	0.866551055123247	"black"
"2446"	92115.05	94840.87	93192.8	120457.54	106488.58	125196.71	99050.18	72950.93	72971.13	76562.88	0.109826665239006	-0.182450896502408	-0.695288503774581	0.917739695610238	0.499703559811951	"black"
"2447"	34858.4	39019.96	33883.84	41523.93	56235.02	44489.29	43229.66	30861.58	30990.22	42973.27	-0.143167135725743	-0.00185092288794322	-0.447901161157787	0.783928908980916	0.566595524081748	"black"
"2448"	55595.58	57884.7	63473.99	84343.79	95031.83	93301.28	96238.4	40903	48207.19	48419.32	-0.0748257123935378	-0.0159628905289578	-0.612476798249947	0.952738690757631	0.625886883091238	"black"
"2449"	9218.25	9477.29	8780.99	19999.68	16703.35	16888.48	13751.43	12067.88	12056.29	16718.68	-0.662215365137173	0.509214416741322	0.0478723359095181	0.702171734722184	0.884147670921136	"green"
"2450"	46229.3	45221.16	40919.78	101556.44	90976.08	99343.27	72853.56	56764.22	42565.62	58317.08	-0.445978300772095	0.336900863999755	-0.245812337976982	0.925852354139219	0.889561319672404	"green"
"2451"	65062.28	65161.89	63139.7	108376.94	102655.63	100763.29	82708.71	99433.37	94419.7	84691.82	-0.863906695921225	0.843677227684275	0.420937874884615	0.515980137980986	0.922224772345423	"green"
"2452"	289143.44	278269.57	274925.41	552036.82	530586.94	584881.02	488420.6	515462.18	521132.78	460870.49	-0.923258909988675	0.87814790954468	0.434236151831179	0.51398078447716	0.955549040192468	"green"
"2453"	35001.87	37836.65	34017.11	85808.47	81192.15	112904.05	77876.26	30565.81	36217.55	38821.29	-0.322457621952613	0.227169606601891	-0.383778641997486	0.953826994024329	0.813400725651992	"black"
